customer_id,age,gender,location,income_level,education,account_age_days,total_orders,avg_order_value,last_order_days_ago,product_category_preference,email_open_rate,website_visits_per_month,mobile_app_user,loyalty_program_member,customer_service_interactions,cart_abandonment_rate,review_count,avg_rating_given,social_media_follower,conversion_rate,lifetime_value,churn_probability,response_to_marketing
CUST002450,29,Female,Suburban,Medium,Master,383,7,51.84,68,Electronics,29.9,13,Yes,No,0.0,53.7,2.0,4.2,No,9.5,395.43,35.4,0
CUST002451,27,Female,Suburban,Medium,Bachelor,805,8,98.31,37,Sports,42.2,9,No,No,0.0,34.2,0.0,4.7,No,12.0,886.05,7.6,0
CUST002452,28,Female,Rural,Medium,High School,267,0,82.54,27,Fashion,17.8,6,No,No,0.0,54.7,0.0,4.2,No,10.9,0.0,45.9,0
CUST002453,37,Female,Suburban,High,Master,900,17,188.15,32,Fashion,13.2,16,Yes,No,0.0,67.4,1.0,3.2,No,10.2,3325.21,38.1,0
CUST002454,29,Male,Urban,Low,Bachelor,1061,6,36.47,120,Fashion,45.2,19,No,No,1.0,41.5,1.0,4.2,No,9.0,248.49,50.5,1
CUST002455,46,Male,Suburban,Very High,PhD,520,7,260.37,50,Electronics,15.4,4,Yes,No,0.0,63.7,1.0,4.1,No,9.9,1906.79,34.3,1
CUST002456,55,Male,Suburban,High,Bachelor,2615,39,181.38,29,Books,71.9,3,Yes,Yes,3.0,12.2,5.0,4.0,No,28.9,8599.64,11.2,1
CUST002457,31,Male,Rural,Low,Bachelor,101,1,33.94,192,Fashion,60.9,8,Yes,No,0.0,21.8,0.0,4.4,No,14.2,40.14,42.8,1
CUST002458,40,Male,Suburban,Medium,Bachelor,242,2,101.92,61,Home,19.0,7,Yes,No,0.0,48.6,1.0,3.9,Yes,12.1,215.46,61.3,0
CUST002459,43,Male,Urban,High,High School,3650,48,62.98,148,Electronics,47.9,11,Yes,No,0.0,26.0,,4.3,Yes,41.3,3457.45,53.6,1
CUST002460,43,Female,Urban,Medium,High School,131,3,50.96,143,Electronics,56.2,10,No,No,0.0,33.8,0.0,3.8,Yes,17.6,178.66,37.7,0
CUST002461,38,Female,Rural,High,Bachelor,1636,27,142.31,2,Books,36.6,5,Yes,Yes,1.0,48.1,5.0,4.8,Yes,41.1,4264.26,15.1,1
CUST002462,46,Female,Rural,Medium,Bachelor,1885,23,66.91,12,Home,60.9,5,Yes,No,0.0,21.2,6.0,4.8,No,23.7,1820.09,23.0,0
CUST002463,43,Male,Suburban,High,Master,733,7,107.54,66,Electronics,11.8,3,No,No,2.0,46.0,2.0,4.1,No,5.4,779.43,28.6,1
CUST002464,23,Male,Urban,Medium,Master,27,1,35.18,62,Electronics,61.1,24,Yes,No,,27.4,0.0,4.7,Yes,0.0,41.63,38.8,1
CUST002465,48,Female,Urban,Medium,Bachelor,543,5,65.04,40,Home,19.9,10,No,No,0.0,51.0,0.0,4.2,Yes,11.3,344.61,43.7,0
CUST002466,48,Male,Suburban,Medium,Master,54,1,72.38,312,Home,14.0,3,Yes,No,0.0,35.5,0.0,4.9,Yes,0.0,75.42,85.8,0
CUST002467,28,Female,Rural,High,Master,236,4,158.62,17,Electronics,35.1,10,Yes,No,0.0,48.9,0.0,3.3,No,18.5,701.29,31.8,1
CUST002468,38,Female,Rural,Medium,Bachelor,11,0,67.97,8,Home,20.6,5,No,No,0.0,36.7,0.0,3.9,No,0.0,0.0,23.3,0
CUST002469,46,Male,Rural,Medium,High School,35,1,25.84,6,Fashion,44.1,7,No,No,0.0,,0.0,4.5,No,0.0,29.26,20.2,1
CUST002470,35,Female,Suburban,Medium,Bachelor,775,6,145.77,142,Home,23.0,8,No,No,0.0,33.7,0.0,4.3,No,0.9,934.97,43.2,1
CUST002471,50,Male,Rural,Medium,High School,3147,36,60.4,8,Home,69.6,8,No,No,3.0,12.2,4.0,4.3,Yes,33.5,2628.41,10.9,1
CUST002472,66,Female,Urban,Medium,Bachelor,1405,17,62.71,0,Books,18.3,6,No,No,0.0,49.8,,3.5,No,2.2,1124.6,21.7,0
CUST002473,28,Male,Urban,Medium,Master,296,3,65.32,23,Sports,12.4,20,Yes,No,0.0,65.0,0.0,4.0,No,0.4,203.25,35.3,0
CUST002474,21,Male,Rural,Low,High School,216,2,35.41,55,Fashion,16.8,7,Yes,No,,54.1,0.0,4.7,Yes,2.2,74.39,35.5,0
CUST002475,41,Female,Urban,Medium,Bachelor,3577,37,98.13,50,Home,77.5,7,Yes,No,4.0,13.0,7.0,3.8,Yes,48.6,4474.97,5.3,1
CUST002476,46,Female,Suburban,High,High School,196,1,250.8,45,Fashion,32.0,4,No,No,0.0,33.9,,3.6,No,10.6,274.88,31.2,1
CUST002477,35,Female,Suburban,High,Bachelor,25,0,186.33,19,Home,21.2,11,No,No,0.0,33.5,,3.8,Yes,15.6,0.0,25.0,1
CUST002478,55,Male,Urban,Very High,PhD,249,1,246.43,326,Electronics,34.8,7,Yes,No,0.0,36.3,0.0,3.5,No,24.7,272.16,75.9,1
CUST002479,21,Female,Urban,Medium,PhD,220,2,113.64,28,Home,43.6,17,Yes,No,,37.7,1.0,4.7,Yes,0.0,257.01,34.2,0
CUST002480,46,Female,Urban,High,PhD,499,7,112.31,17,Books,33.0,9,No,No,0.0,29.1,1.0,4.1,No,39.0,864.0,39.0,0
CUST002481,30,Female,Suburban,High,Master,724,12,152.26,226,Sports,21.1,16,Yes,No,2.0,42.6,2.0,3.7,No,20.8,1942.78,79.0,0
CUST002482,58,Female,Urban,Very High,Bachelor,908,14,291.52,69,Fashion,16.2,3,No,No,0.0,49.1,4.0,,No,12.6,4279.63,59.2,1
CUST002483,61,Female,Urban,High,Bachelor,868,15,68.43,26,Fashion,23.4,2,No,No,0.0,36.3,2.0,4.7,Yes,7.0,1098.51,55.5,0
CUST002484,28,Female,Suburban,High,Bachelor,1287,15,88.64,13,Books,36.8,13,Yes,No,0.0,42.0,3.0,4.0,No,23.4,1476.39,26.2,0
CUST002485,31,Female,Urban,Medium,High School,533,6,105.17,85,Home,19.6,17,Yes,No,0.0,37.0,0.0,4.2,No,12.7,668.12,59.0,0
CUST002486,48,Male,Urban,Very High,Bachelor,147,1,290.13,126,Electronics,11.2,3,Yes,No,0.0,47.6,0.0,4.3,No,1.8,299.88,49.8,0
CUST002487,33,Male,Urban,High,Master,282,0,195.67,85,Fashion,23.7,16,No,No,0.0,34.6,0.0,4.6,Yes,24.9,0.0,48.9,0
CUST002488,37,Female,Urban,Medium,High School,743,3,18.91,55,Electronics,19.0,17,Yes,No,1.0,62.6,0.0,4.6,No,20.0,59.96,64.2,0
CUST002489,38,Female,Suburban,High,PhD,503,11,222.85,82,Fashion,42.0,8,Yes,No,1.0,26.7,0.0,4.4,No,29.1,2760.22,35.2,1
CUST002490,18,Female,Rural,Low,Bachelor,432,3,33.26,43,Electronics,14.1,9,Yes,No,0.0,47.7,0.0,4.0,Yes,6.1,104.0,58.1,0
CUST002491,37,Male,Urban,High,Bachelor,236,2,73.3,16,Fashion,15.4,12,Yes,No,0.0,39.5,0.0,4.7,No,21.4,153.37,31.4,1
CUST002492,29,Male,Rural,Low,Bachelor,202,2,30.47,122,Fashion,13.3,7,No,No,0.0,36.3,0.0,3.4,No,11.0,63.37,58.9,0
CUST002493,32,Male,Urban,High,Bachelor,372,1,118.03,10,Fashion,25.0,20,Yes,No,0.0,36.3,0.0,4.0,No,10.6,126.88,10.9,0
CUST002494,55,Male,Suburban,Medium,Master,28,1,45.69,55,Sports,26.9,6,Yes,No,0.0,40.2,0.0,3.3,No,7.0,49.38,52.6,1
CUST002495,22,Female,Rural,Medium,High School,303,6,90.55,120,Home,29.3,6,No,No,0.0,30.6,1.0,4.4,No,7.4,591.06,46.0,0
CUST002496,47,Female,Suburban,Medium,Bachelor,509,5,67.47,288,Books,62.4,3,No,No,0.0,22.1,1.0,4.8,No,30.8,400.5,57.9,1
CUST002497,34,Male,Urban,Medium,Master,39,0,84.06,0,Fashion,,12,Yes,No,0.0,42.6,0.0,3.7,No,1.5,0.0,28.7,0
CUST002498,34,Female,Urban,Medium,Bachelor,21,0,107.22,34,Books,11.4,9,No,No,0.0,57.8,0.0,4.7,No,3.5,0.0,58.6,0
CUST002499,47,Male,Suburban,High,Bachelor,6,0,148.3,61,Fashion,15.3,8,Yes,No,0.0,36.6,0.0,4.8,Yes,0.0,0.0,52.0,0
CUST002500,42,Non-binary,Urban,Medium,Bachelor,319,1,88.16,40,Fashion,44.2,13,No,No,0.0,23.0,0.0,3.6,No,17.5,99.85,12.0,1
CUST002501,44,Female,Suburban,Very High,PhD,502,12,296.54,67,Home,47.9,15,Yes,No,1.0,40.4,1.0,4.5,No,31.9,4069.83,31.1,1
CUST002502,49,Male,Urban,High,High School,146,3,122.65,47,Sports,29.3,4,Yes,No,0.0,30.8,1.0,3.8,Yes,18.9,400.29,35.4,0
CUST002503,34,Non-binary,Urban,High,PhD,1446,18,53.44,4,Electronics,25.9,20,No,Yes,3.0,55.4,5.0,4.1,No,33.6,1036.66,28.9,1
CUST002504,30,Female,Suburban,Low,High School,529,4,10.0,40,Home,11.1,11,No,No,0.0,70.2,1.0,4.1,Yes,0.0,41.33,46.0,1
CUST002505,24,Male,Suburban,Low,High School,503,2,10.0,26,Home,8.1,11,Yes,No,0.0,70.9,1.0,4.3,Yes,5.8,20.49,40.4,1
CUST002506,28,Female,Suburban,High,Bachelor,39,1,58.56,302,Fashion,8.4,7,No,No,1.0,47.2,1.0,4.4,No,19.0,60.04,98.9,0
CUST002507,73,Male,Urban,Medium,Bachelor,82,0,21.92,36,Fashion,69.3,0,No,No,0.0,12.9,0.0,3.9,No,15.2,0.0,31.8,0
CUST002508,52,Female,Urban,Very High,Bachelor,560,18,98.78,0,Home,70.4,12,Yes,No,1.0,13.9,3.0,4.8,Yes,6.0,2153.56,13.5,1
CUST002509,21,Female,Suburban,Low,Bachelor,756,3,26.82,23,Electronics,33.0,15,Yes,No,0.0,40.5,,3.3,No,41.3,88.43,25.6,1
CUST002510,22,Female,Suburban,Low,Bachelor,976,5,10.0,75,Books,28.4,20,Yes,No,0.0,30.7,0.0,4.6,No,0.0,54.26,40.4,1
CUST002511,43,Male,Suburban,Very High,Master,560,12,303.25,365,Fashion,27.8,6,Yes,Yes,0.0,50.2,3.0,4.8,No,42.4,3942.49,93.9,0
CUST002512,44,Male,Rural,High,Master,647,8,25.5,53,Books,56.8,10,No,No,1.0,33.1,1.0,4.5,Yes,33.9,238.76,29.7,0
CUST002513,44,Male,Urban,Medium,High School,693,8,10.0,24,Electronics,44.6,7,Yes,No,,34.1,3.0,4.0,No,25.5,90.7,19.3,0
CUST002514,34,Male,Rural,Medium,PhD,237,3,65.32,182,Fashion,14.2,9,No,No,0.0,45.8,1.0,3.5,Yes,0.0,204.31,67.7,0
CUST002515,36,Male,Suburban,High,PhD,2437,25,111.12,247,Sports,43.0,10,Yes,No,1.0,,4.0,4.7,No,21.7,3136.36,56.6,0
CUST002516,41,Female,Suburban,Medium,Master,2611,31,10.0,64,Sports,,12,Yes,Yes,0.0,11.1,5.0,3.1,No,74.3,382.91,15.3,0
CUST002517,39,Female,Urban,Medium,Bachelor,670,2,91.31,42,Electronics,34.3,15,Yes,No,0.0,39.6,0.0,4.3,No,3.8,201.41,19.9,1
CUST002518,18,Female,Suburban,Medium,Master,238,0,88.56,15,Fashion,42.7,15,Yes,No,0.0,45.3,0.0,3.9,No,29.9,0.0,26.3,1
CUST002519,35,Male,Suburban,Medium,Bachelor,1229,12,97.43,1,Fashion,,8,No,No,0.0,29.7,2.0,4.6,No,15.3,1366.63,30.0,0
CUST002520,27,Male,Suburban,Medium,Bachelor,111,3,66.02,52,Fashion,34.5,13,Yes,No,0.0,36.4,0.0,3.9,No,0.0,218.56,20.4,0
CUST002521,40,Male,Urban,Medium,Master,641,7,101.51,74,Books,64.1,8,Yes,Yes,1.0,18.5,0.0,3.7,No,41.1,847.21,29.8,1
CUST002522,73,Male,Urban,Very High,Master,1529,16,244.16,175,Home,37.8,0,No,Yes,2.0,26.0,5.0,3.6,Yes,15.0,4349.56,48.5,0
CUST002523,42,Male,Suburban,Very High,High School,2,0,362.65,3,Books,15.7,7,Yes,No,0.0,42.5,0.0,4.0,No,6.4,0.0,39.7,1
CUST002524,34,Male,Rural,Medium,PhD,361,6,56.61,18,Home,36.8,8,Yes,No,0.0,38.9,2.0,4.6,No,12.3,377.16,35.6,0
CUST002525,49,Female,Urban,High,Bachelor,234,1,175.16,79,Fashion,17.6,12,No,No,0.0,55.2,0.0,4.3,No,6.8,184.41,43.5,0
CUST002526,43,Female,Urban,High,Master,1151,17,126.02,3,Fashion,40.0,13,No,No,0.0,26.1,1.0,4.8,Yes,42.1,2399.42,28.7,0
CUST002527,43,Male,Rural,Medium,Bachelor,1849,24,57.28,29,Books,25.1,5,No,No,1.0,32.8,3.0,4.7,No,23.6,1478.24,23.2,0
CUST002528,45,Female,Suburban,Very High,Bachelor,140,2,232.06,17,Sports,34.9,17,Yes,No,0.0,36.0,1.0,4.7,No,19.9,512.71,11.2,0
CUST002529,62,Male,Urban,Medium,Master,175,5,31.31,119,Sports,14.3,3,Yes,No,1.0,51.7,1.0,4.9,No,0.0,163.27,45.7,0
CUST002530,24,Female,Urban,Low,Bachelor,1805,16,26.92,81,Books,38.6,22,Yes,No,1.0,29.4,3.0,4.4,No,9.1,480.6,39.8,0
CUST002531,43,Male,Suburban,High,PhD,516,9,184.25,11,Sports,37.7,10,Yes,Yes,1.0,26.1,2.0,4.3,No,44.2,1845.8,22.3,1
CUST002532,26,Male,Urban,Medium,Bachelor,58,0,47.15,73,Fashion,30.0,16,Yes,No,0.0,55.7,0.0,4.2,No,4.3,0.0,42.2,0
CUST002533,44,Male,Urban,Medium,Master,57,1,30.12,231,Fashion,24.7,10,No,No,0.0,31.4,,4.3,No,12.4,32.35,78.3,0
CUST002534,26,Male,Suburban,Low,Master,1900,10,27.88,24,Electronics,52.3,13,Yes,Yes,0.0,21.9,2.0,4.3,No,15.7,322.54,20.4,1
CUST002535,32,Female,Urban,Medium,Bachelor,352,3,71.95,26,Electronics,40.7,16,Yes,No,,34.9,0.0,4.0,Yes,29.7,242.21,39.5,1
CUST002536,34,Non-binary,Urban,High,High School,1825,30,14.79,9,Fashion,47.1,16,Yes,Yes,2.0,24.4,5.0,4.4,Yes,30.1,506.39,20.8,1
CUST002537,49,Female,Suburban,High,PhD,663,9,153.83,253,Home,,10,Yes,No,0.0,30.1,1.0,3.5,No,20.8,1609.17,64.7,0
CUST002538,49,Male,Suburban,Medium,High School,988,9,73.3,47,Fashion,41.1,5,Yes,No,0.0,39.9,0.0,4.6,Yes,35.3,741.04,39.7,1
CUST002539,23,Female,Urban,Low,Master,177,2,25.0,22,Fashion,32.4,18,Yes,No,2.0,31.6,0.0,4.0,No,11.9,54.86,23.9,1
CUST002540,38,Female,Urban,Medium,Bachelor,47,0,43.34,2,Sports,15.0,15,No,No,0.0,38.5,0.0,4.0,No,2.5,0.0,21.4,0
CUST002541,29,Female,Urban,Medium,Bachelor,920,5,14.72,45,Fashion,32.7,19,Yes,No,1.0,38.8,1.0,4.5,No,18.1,80.82,53.9,1
CUST002542,22,Female,Urban,Medium,High School,98,2,63.76,50,Sports,14.9,24,Yes,No,1.0,54.6,1.0,4.3,No,0.0,133.22,28.9,1
CUST002543,35,Female,Suburban,High,Bachelor,817,8,193.53,46,Books,32.1,17,Yes,No,1.0,34.1,2.0,3.7,No,39.6,1697.34,50.3,1
CUST002544,34,Female,Rural,Medium,Bachelor,50,0,61.26,85,Electronics,20.3,13,Yes,No,0.0,,0.0,4.7,No,18.1,0.0,56.6,0
CUST002545,67,Female,Suburban,High,Bachelor,796,13,133.65,304,Home,37.4,1,No,Yes,1.0,44.4,0.0,3.9,Yes,12.4,1932.39,77.1,1
CUST002546,43,Male,Urban,High,Master,1006,16,121.14,177,Electronics,41.2,9,No,No,1.0,,3.0,3.5,No,24.2,2177.81,74.7,0
CUST002547,21,Male,Urban,Medium,High School,10,0,67.55,27,Fashion,14.8,23,Yes,No,0.0,37.3,0.0,4.8,No,3.7,0.0,35.1,0
CUST002548,31,Female,Urban,Low,Bachelor,301,2,43.3,94,Fashion,25.5,19,Yes,No,0.0,58.0,1.0,4.4,No,16.4,93.22,44.8,0
CUST002549,50,Female,Urban,Medium,Bachelor,693,11,36.7,39,Electronics,23.0,8,No,No,0.0,44.9,3.0,4.7,No,0.0,431.56,39.1,0
CUST002550,63,Male,Urban,High,PhD,1432,14,177.98,8,Books,44.3,5,No,Yes,0.0,32.7,1.0,4.1,Yes,21.6,2822.87,27.7,0
CUST002551,18,Non-binary,Urban,Medium,Master,149,1,42.27,26,Fashion,26.8,9,Yes,No,0.0,43.0,0.0,4.7,Yes,5.3,45.67,56.9,0
CUST002552,18,Male,Rural,Low,Bachelor,847,8,24.8,52,Books,33.6,11,Yes,No,0.0,35.9,0.0,3.5,No,9.4,218.4,45.3,1
CUST002553,60,Male,Rural,Very High,PhD,906,15,10.0,36,Home,36.3,2,Yes,No,0.0,47.2,1.0,4.6,No,10.1,166.34,46.7,1
CUST002554,42,Male,Suburban,Very High,PhD,302,3,284.41,5,Books,12.5,7,Yes,No,0.0,40.9,,,No,12.0,885.23,14.7,1
CUST002555,27,Female,Urban,Low,High School,206,1,38.34,16,Books,19.3,20,Yes,No,0.0,59.3,0.0,4.4,Yes,14.9,40.56,28.8,0
CUST002556,44,Male,Suburban,High,PhD,881,12,74.46,216,Fashion,57.6,11,Yes,No,0.0,30.9,1.0,4.2,Yes,36.6,1047.92,43.0,0
CUST002557,18,Male,Urban,Low,Bachelor,643,6,12.24,129,Fashion,3.1,19,No,No,0.0,40.5,1.0,4.9,No,7.6,74.12,63.5,1
CUST002558,38,Male,Urban,High,Master,684,12,161.86,15,Home,6.4,12,No,No,0.0,57.7,3.0,3.3,No,6.8,1979.61,35.5,0
CUST002559,41,Female,Urban,Medium,Master,412,0,47.86,42,Books,34.6,11,No,No,0.0,27.4,0.0,4.7,No,22.5,0.0,39.0,0
CUST002560,49,Female,Urban,Very High,Bachelor,17,0,309.05,43,Home,50.3,9,Yes,No,0.0,30.9,0.0,4.2,No,38.4,0.0,13.3,1
CUST002561,25,Male,Urban,Medium,High School,479,3,41.81,77,Books,22.2,20,No,No,0.0,40.3,0.0,4.5,No,0.0,133.78,35.4,1
CUST002562,39,Female,Urban,Medium,High School,648,5,51.68,99,Home,28.6,15,No,No,0.0,45.6,0.0,4.6,No,31.0,280.57,36.7,0
CUST002563,26,Female,Urban,Medium,Master,156,3,68.99,55,Home,19.6,25,No,No,0.0,44.7,0.0,4.6,Yes,0.0,219.14,33.2,1
CUST002564,41,Male,Rural,Medium,Bachelor,159,3,59.63,18,Sports,19.4,4,Yes,No,0.0,48.5,1.0,3.6,No,6.2,189.3,47.9,0
CUST002565,27,Female,Urban,Low,High School,1156,10,14.7,102,Home,22.7,14,Yes,No,0.0,45.5,1.0,4.9,No,28.0,157.01,34.6,0
CUST002566,33,Male,Urban,Medium,High School,125,0,67.4,74,Fashion,34.6,14,Yes,No,0.0,49.7,0.0,4.1,No,29.0,0.0,46.8,1
CUST002567,26,Male,Suburban,Medium,Master,134,2,34.52,102,Books,53.7,14,Yes,No,0.0,36.1,1.0,3.7,No,39.2,80.16,18.5,1
CUST002568,45,Female,Urban,Very High,Master,718,8,228.95,0,Sports,14.9,7,Yes,No,0.0,47.8,3.0,3.6,No,0.0,1913.47,22.3,1
CUST002569,48,Female,Suburban,High,Master,293,7,140.18,13,Home,46.7,15,Yes,No,1.0,36.8,1.0,3.2,No,24.4,1118.73,22.2,0
CUST002570,35,Male,Urban,High,High School,377,4,142.27,200,Fashion,55.4,12,No,No,,26.2,1.0,4.8,No,38.5,663.66,51.2,0
CUST002571,38,Male,Suburban,High,Bachelor,510,7,165.09,92,Sports,31.2,11,Yes,No,1.0,45.8,2.0,4.3,No,8.2,1263.8,30.4,1
CUST002572,20,Female,Suburban,Medium,High School,1383,16,34.09,51,Electronics,24.8,13,Yes,No,2.0,50.4,0.0,3.7,No,7.8,586.02,22.7,0
CUST002573,34,Female,Suburban,Low,Master,193,4,11.5,51,Home,28.8,11,No,No,0.0,29.3,0.0,4.0,No,18.1,49.97,37.5,0
CUST002574,37,Male,Urban,Medium,High School,30,1,92.65,50,Home,7.2,15,Yes,No,1.0,38.0,0.0,4.6,No,0.4,94.65,64.6,0
CUST002575,69,Female,Suburban,Medium,High School,116,0,28.72,17,Electronics,19.6,1,No,No,0.0,,0.0,3.9,No,2.7,0.0,42.6,0
CUST002576,24,Male,Rural,Medium,PhD,29,0,48.59,34,Sports,22.7,6,No,No,0.0,59.5,0.0,4.5,Yes,3.7,0.0,31.8,1
CUST002577,55,Male,Suburban,Very High,High School,1156,20,226.81,351,Books,31.2,0,Yes,No,0.0,30.7,1.0,3.6,No,17.5,4960.79,82.7,0
CUST002578,49,Female,Rural,Very High,Bachelor,3056,54,141.51,3,Home,73.0,6,No,Yes,4.0,12.0,8.0,3.8,Yes,38.4,9315.04,14.0,1
CUST002579,41,Female,Rural,High,Bachelor,58,2,168.63,33,Sports,55.4,5,No,No,0.0,21.1,0.0,4.1,Yes,38.4,393.31,37.5,0
CUST002580,59,Male,Suburban,High,PhD,287,4,126.87,60,Sports,46.1,4,No,No,0.0,33.8,0.0,4.5,Yes,18.3,577.66,33.3,1
CUST002581,42,Female,Urban,Medium,Master,1366,20,18.74,95,Home,30.7,11,Yes,No,2.0,42.0,3.0,4.4,No,35.4,409.32,44.6,1
CUST002582,42,Male,Suburban,Medium,PhD,1618,15,84.04,43,Fashion,64.6,8,No,No,1.0,17.7,2.0,4.4,Yes,38.6,1504.9,27.1,0
CUST002583,37,Female,Suburban,High,Master,162,0,117.46,3,Electronics,21.4,11,No,No,0.0,47.9,0.0,4.5,No,12.3,0.0,28.4,0
CUST002584,52,Male,Suburban,Medium,High School,2005,20,97.95,82,Books,54.2,2,Yes,No,5.0,35.8,,3.6,No,31.5,2277.53,32.3,0
CUST002585,51,Male,Suburban,Medium,High School,680,4,96.0,106,Sports,48.4,4,No,No,0.0,35.9,0.0,4.1,Yes,18.2,439.76,36.5,0
CUST002586,30,Male,Suburban,Medium,Master,3211,34,43.01,44,Home,60.3,7,Yes,No,,22.1,7.0,4.3,Yes,30.4,1726.88,20.7,1
CUST002587,22,Female,Suburban,Low,Master,12,0,43.88,38,Electronics,54.8,15,Yes,No,0.0,31.0,0.0,4.3,No,0.0,0.0,6.0,1
CUST002588,35,Male,Urban,Medium,PhD,1000,8,99.49,18,Sports,39.5,16,Yes,No,0.0,43.6,2.0,4.1,Yes,26.0,890.24,29.6,0
CUST002589,28,Male,Urban,High,Master,33,0,178.21,9,Electronics,4.8,19,Yes,No,0.0,55.0,0.0,4.5,Yes,16.4,0.0,38.5,0
CUST002590,37,Male,Rural,Low,Master,883,4,16.83,4,Fashion,50.0,8,No,No,0.0,36.4,0.0,4.3,Yes,15.9,77.42,0.0,1
CUST002591,52,Male,Rural,Very High,Master,2300,37,259.38,11,Home,34.2,5,No,Yes,3.0,28.3,4.0,3.3,No,23.2,10000.0,32.5,0
CUST002592,32,Male,Suburban,High,Master,246,1,25.07,8,Fashion,11.4,14,No,No,0.0,49.3,0.0,3.5,No,0.0,25.93,42.7,1
CUST002593,37,Female,Urban,Medium,High School,275,4,16.05,71,Fashion,58.6,7,No,No,1.0,17.0,1.0,4.8,No,33.2,75.49,29.0,1
CUST002594,38,Male,Urban,High,Bachelor,184,1,111.3,21,Home,53.1,6,No,No,0.0,22.3,0.0,4.6,Yes,34.3,129.03,33.1,1
CUST002595,48,Female,Urban,Medium,Bachelor,430,4,61.41,38,Sports,21.3,1,No,No,0.0,42.1,1.0,4.4,No,4.2,261.34,39.0,1
CUST002596,18,Female,Urban,Medium,Master,320,3,61.81,64,Home,29.4,26,Yes,No,0.0,49.6,1.0,,No,23.5,201.78,35.3,0
CUST002597,30,Female,Urban,High,Bachelor,513,5,86.94,24,Home,24.8,23,Yes,Yes,0.0,50.5,1.0,4.6,No,23.4,467.04,27.2,0
CUST002598,40,Female,Urban,High,Bachelor,808,10,69.82,12,Fashion,38.7,14,Yes,No,,44.4,1.0,4.8,Yes,13.6,779.26,21.7,1
CUST002599,52,Female,Urban,Medium,Bachelor,767,10,91.73,4,Home,26.7,4,Yes,No,1.0,36.0,3.0,4.4,Yes,0.0,990.78,19.5,0
CUST002600,32,Female,Suburban,High,Bachelor,64,0,135.88,38,Electronics,,17,No,No,0.0,34.9,0.0,4.4,Yes,8.7,0.0,48.5,0
CUST002601,18,Male,Rural,Medium,High School,500,2,41.66,26,Electronics,43.7,12,Yes,No,0.0,39.2,1.0,4.2,Yes,25.1,94.24,30.4,1
CUST002602,45,Female,Urban,High,PhD,157,1,172.54,27,Fashion,15.0,6,No,No,0.0,38.8,,4.9,No,0.0,180.3,27.8,0
CUST002603,30,Female,Suburban,Low,Master,463,7,41.83,24,Fashion,19.2,7,No,No,0.0,32.7,1.0,4.2,Yes,22.2,309.68,43.4,1
CUST002604,23,Male,Rural,Low,High School,481,3,56.05,42,Electronics,15.9,11,Yes,No,1.0,36.6,0.0,4.2,No,21.2,176.17,25.8,1
CUST002605,30,Male,Rural,Medium,Bachelor,346,5,39.45,67,Electronics,35.7,4,No,No,1.0,,1.0,4.0,No,17.6,218.38,54.9,0
CUST002606,35,Female,Urban,High,Master,351,7,105.86,24,Sports,40.0,14,Yes,No,0.0,43.9,4.0,4.2,No,14.4,829.94,35.7,0
CUST002607,30,Female,Urban,Low,Bachelor,335,3,57.47,14,Home,33.1,22,Yes,No,0.0,31.9,0.0,4.0,Yes,0.0,189.53,21.9,1
CUST002608,18,Male,Urban,Medium,Bachelor,133,1,100.81,36,Electronics,36.7,20,Yes,No,0.0,40.1,1.0,4.4,No,12.6,111.91,20.7,1
CUST002609,48,Female,Urban,High,PhD,1240,26,126.38,58,Books,41.1,5,Yes,Yes,2.0,27.6,5.0,3.1,No,32.9,3691.03,47.0,0
CUST002610,53,Male,Suburban,High,Master,536,7,106.17,83,Fashion,36.8,5,Yes,No,1.0,32.0,1.0,4.8,No,0.0,825.24,36.8,1
CUST002611,45,Male,Urban,High,Bachelor,518,9,109.54,40,Home,23.6,19,Yes,No,0.0,57.5,4.0,4.5,Yes,5.8,1055.66,40.9,0
CUST002612,24,Female,Suburban,Medium,Bachelor,112,1,64.58,1,Electronics,40.4,10,Yes,No,0.0,46.8,0.0,3.8,Yes,34.9,72.41,33.9,1
CUST002613,35,Female,Urban,Medium,Bachelor,418,7,52.22,16,Home,41.3,11,No,No,0.0,,2.0,3.5,No,3.0,410.83,41.1,1
CUST002614,37,Female,Suburban,Medium,Bachelor,383,5,32.8,82,Fashion,28.7,9,Yes,No,3.0,40.1,0.0,3.7,No,28.5,178.12,50.5,0
CUST002615,45,Male,Urban,High,Master,393,3,12.85,184,Fashion,20.9,8,Yes,No,0.0,51.6,0.0,3.5,No,0.3,40.97,65.4,0
CUST002616,46,Female,Suburban,High,Bachelor,440,7,109.64,9,Books,32.3,7,Yes,No,0.0,28.4,0.0,3.1,No,28.2,841.85,12.4,1
CUST002617,29,Male,Suburban,Medium,Bachelor,168,2,32.63,118,Fashion,64.6,9,Yes,No,0.0,20.8,0.0,4.0,Yes,12.4,77.91,31.4,1
CUST002618,38,Female,Suburban,Medium,Master,1070,8,33.6,19,Home,23.7,4,Yes,No,0.0,60.1,2.0,4.7,No,0.0,287.91,41.6,1
CUST002619,43,Male,Urban,Medium,Bachelor,156,0,79.69,248,Books,43.6,6,Yes,No,0.0,34.9,,4.8,No,30.8,0.0,81.5,0
